"id","tid_not_to_be_used","airline","tag","tweet"
140079,588395929469870080,"United","lW?u8x48>Tha","@kwmurphy @united you would be, too, if you were paid very little for people to hate you all day"
140089,588400713073438720,"United","lW?u8x48>Tha","Can @united bathrooms be any smaller? Yes, yes they can. #fail #737"
140191,588448743420260352,"Delta","lW?u8x48>Tha","@DeltaAssist was told we need to see agent at final destination. Waiting now for flight attendants to show up for our connecting flight."
140208,588456524885925888,"United","lW?u8x48>Tha","@united hi. I paid to upgrade seat yet my boarding group got worse. Why is that ?"
140209,588456694839029760,"American","lW?u8x48>Tha","@AmericanAir  Ohhhh look. ANOTHER  OLD OLD NASTY plane.  I thought this was the ""new"" American. Should be the ""almost never new"" American."
140215,588459013651566592,"American","lW?u8x48>Tha","I'll never fly @AmericanAir again. This is crap. #overbooked #poorcustomerservice #needbetterplanes #choseadifferentairline"
140291,588486435403071488,"American","lW?u8x48>Tha","Terrible customer service to parents with an infant. DCA &gt; MSY FLT 4465, Mohammad M. Do better, @AmericanAir #disgrace"
140307,588492000896425984,"American","lW?u8x48>Tha","@Viclovesracing @AmericanAir what the heck? How does that happen?"
140312,588493113922027520,"American","lW?u8x48>Tha","As a regular flier I have to say -- this happens every week. @AmericanAir flight delay. Just a usual day. #uncanny"
140379,588527615520202752,"American","lW?u8x48>Tha","@USAirways @AmericanAir Unacceptable business practice making me RUN on a BROKEN TOE to miss my flight because of delayed flights!! #badform"
140398,588536351009603584,"Delta","lW?u8x48>Tha","@DeltaAssist why did u change my seat the day of check in? Messes up seats together booked on mom's sep resv &amp; big fail on 90 min callback!"
140401,588538793185021952,"SouthWest","lW?u8x48>Tha","@SouthwestAir #southwestfail #southwest #southwestair #beware #poorservice #unhappy  ...Looks like I'm staying up... http://t.co/ejPzkpe40s"
140402,588543856251142144,"American","lW?u8x48>Tha","@AmericanAir the flight to Poland was delayed along with not having on board television for 8 hours straight along with the mediocre service"
140472,588663705648390144,"American","lW?u8x48>Tha","@AmericanAir The management of US chairmen switching to Exec Plat is awful. Missed upgrades, no status on us air flights - I am Delta bound"
140649,588757620305092608,"United","lW?u8x48>Tha","@united why do you charge to change flights when the flight you are switching to is only half full, is it all about screwing the customer?"
140675,588773056664838144,"American","lW?u8x48>Tha","Boo, @AmericanAir has no heart.  Not even consideration 4 baggage allowance~ 11 dog coats for pets of London homeless. #sad #notcoolmate"
140731,588793273948471296,"United","lW?u8x48>Tha","@Wh1t3Rabbit @shaisaint @united I don__t miss traveling.. GL my friend #AwkwardHug"
140795,588819557877317632,"American","lW?u8x48>Tha","Anyone looking to experience what it was like to have dial-up internet service need just pay for @Gogo on @AmericanAir #TBT #Fail"
140830,588831193178615808,"AlaskaAir","lW?u8x48>Tha","Love @AlaskaAir but hate jumping through security hoops only to to have my bags checked. Give me incentive b4 &amp; I would happily check"
140871,588843617797677056,"Delta","lW?u8x48>Tha",".@DeltaAssist just made me rebook the return leg of my trip to a one way at an extra $250 after I missed my flight. Can't wait for jetpacks"
140888,588848249085145088,"JetBlue","lW?u8x48>Tha","#businesstravel #travel third flight on @JetBlue this week having to hold plug in for audio on plane. Sore wrist. Fail!"
140922,588856141494509568,"American","lW?u8x48>Tha","@AmericanAir American Airlines, avoid at all cost bird strike turned into new paint? 2coats? 3 hours delay for paint primer? #wasthereabird?"
140975,588873548795551744,"SouthWest","lW?u8x48>Tha","I hate pilots who keep you in the dark.   Just tell us why were still sitting here please.   @SouthwestAir"
141009,588884944694325248,"American","lW?u8x48>Tha","Stuck in @AmericanAir &amp; @usairways customer service hell trying to get resolution to a ticketing issue.#americanair https://t.co/hEpYLTQugd"
141033,588890980239036416,"United","lW?u8x48>Tha","@United horrible staff and handling of flight 1003 was DISGUSTING, if it comes down to your airline and not flying I won't fly"
141088,588908739928817664,"United","lW?u8x48>Tha","@united at 4 the flight was delayed until 7. You had to know the crew was close to expiring on time. Let us sit in the plane for 2 1/2 hours"
141131,588924751315226624,"American","lW?u8x48>Tha","@AmericanAir Ive been on hold for over an hour multiple times &amp; when an employee answers my call they hang up.Plz fix this! Unbelievable"
141151,588937210822402048,"United","lW?u8x48>Tha","Unbelievable. 2nd time @united managed to lose my suitcase. #frustrated #ijustwantmystuff"
141239,589025144821194752,"VirginAmerica","lW?u8x48>Tha","Miss you, @VirginAmerica (Philly) https://t.co/MnxKaKd7KQ"
141345,589073249998352384,"United","lW?u8x48>Tha","@united hey the metro is possibly gonna make me late for my flight what do I do?"
141359,589077722594299904,"United","lW?u8x48>Tha","Had a terrible experience with @united. The staff refused to help a woman who was traveling alone with 2 children, and they were rude."
141363,589079072371650560,"United","lW?u8x48>Tha","@rolandsmartin @United how long were you delayed? My folks were flying to Atlanta. Due to storms/mech prob left 7 HRS late. No compensation"
141448,589105802021068800,"United","lW?u8x48>Tha","Waiting to board #United @united my Fave airline!! http://t.co/VmgQemVGkA"
141522,589132606358302720,"JetBlue","lW?u8x48>Tha","@JetBlue really annoyed about the 5hr delay for flight 127.  Couldn't you find another plane? Way to ruin my 30th bday celebration tonight"
141561,589147480090021888,"AlaskaAir","lW?u8x48>Tha","Unscientific Survey #Bestairline #worstairline name'em @UnitedAirways @AlaskaAir @Delta @SouthwestAir @AmericanAir @USAirways @VirginAmerica"
141607,589164296854048768,"American","lW?u8x48>Tha","@AmericanAir Every single fucking time! You are the worst airline on the planet! You will never get another dime from me."
141670,589186381131472896,"United","lW?u8x48>Tha","31 texts so far this year with delays on @united. Usually several per flight. I now plan my itinerary based on expected delays. So sad."
141706,589196779457011712,"American","lW?u8x48>Tha","Screw u @AmericanAir for shutting the door a min early in my husbands face. You have seen the last of us. #buhbyeunfriendlyskies"
141777,589222004739465216,"JetBlue","lW?u8x48>Tha","@JetBlue your customer service is being super rude in a very stressful time. I'm super pissed off."
141784,589227395015671808,"American","lW?u8x48>Tha","@AmericanAir nothing like boarding the plane late then get an announcement that we are waiting for the pilot who won't be here for an hour!"
141858,589255274952724480,"SouthWest","lW?u8x48>Tha","@patrickelsey dude that sucks, sorry to hear.  Really need to get @SouthwestAir to start crossing the pond."
141882,589273502244438016,"American","lW?u8x48>Tha","Slumming it on @united this weekend ;(. I miss you, @AmericanAir"
141952,589317826365624320,"United","lW?u8x48>Tha","@kylekinane @united @MaximMag @ComedyCentral I hate that funny ass bastard.."
141953,589318027902062592,"United","lW?u8x48>Tha","@kylekinane i never really had a beef with @United until recently when I was flying w/ them and they charged for every little thing.."
141968,589346402708414464,"JetBlue","lW?u8x48>Tha","Tsa don't got shit on me fuck you @JetBlue http://t.co/9YMBF64x0M"
141980,589385813974188032,"United","lW?u8x48>Tha","Looks like @united having a bad day with their Edinburgh-Newark flight, 4 hours late and counting..."
142065,589457708157378560,"American","lW?u8x48>Tha","It takes @AmericanAir 30 seconds to take your money but more than a month to refund it.  #nonsense"
142108,589482522024812544,"SouthWest","lW?u8x48>Tha","@DoryuuShepherd @SouthwestAir That's horrible!!! I'm so sorry for your loss. ;_;"
142114,589483442238312448,"SouthWest","lW?u8x48>Tha","@DoryuuShepherd @SouthwestAir don't airports sell lost or abandoned items? Something to look into"
142168,589505049132314624,"American","lW?u8x48>Tha","Hey @AmericanAir, how does a plane leave the gate more than 10 mins early when a checked-in passenger still hasn't boarded...due 2 ur error?"
142172,589506424301977600,"American","lW?u8x48>Tha","@AmericanAir &amp; I know weather isn't your fault. 10min would have just been a world of diff for me both time and $ wise... #tryingtoletitgo"
142176,589510555976601600,"United","lW?u8x48>Tha","Ugh, @united put my bag w/ invaluables on wrong flight, and it got stolen off the carousel. No follow up. #airlinefail #travel #neveragain"
142256,589556220744237056,"American","lW?u8x48>Tha","@AmericanAir Why does it take so long for a baggage refund? I've been waiting a month! I tried calling and I sat on hold for 45 minutes"
142279,5.89564923015e+17,"SouthWest","lW?u8x48>Tha","I will never ever fly @SouthwestAir"
142319,589589033640157184,"Delta","lW?u8x48>Tha","@DeltaAssist Flight DL1067 LAS ~&gt; SLC Returning to gate due mech issue. Will miss conn to DFW. Please advise."
142387,589639007845384192,"JetBlue","lW?u8x48>Tha","@JetBlue ur flight attendants are rude as fuck"
142389,589639592627830784,"United","lW?u8x48>Tha","@united yeah but neither was being stuck with no hotel rooms without even a food voucher :/ not you're fault though I know"
142429,589687734874157056,"United","lW?u8x48>Tha","@adamsteinbaugh @united this won't draw ANY more attention to the issue &amp; the idiotic response of ban the messenger, ignore the real problem"
142435,589707946008817664,"American","lW?u8x48>Tha","L.A. - Tokyo @AmericanAir need to improve maintenance with biz class seat electrical wiring left exposed and poorly dealt with by cabin crew"
142457,589758141186723840,"United","lW?u8x48>Tha","@united Have a family emergency. Trying to change my flight from tomorrow morning to late tonight. Any suggestions+?"
142461,589761408285413376,"SouthWest","lW?u8x48>Tha","Wrote a complaint about being belittled @SouthwestAir 3 weeks ago and never heard back. #notsurprised #neverflysouthwest"
142518,589797032543420416,"American","lW?u8x48>Tha","@AmericanAir Been on hold for over 50 minutes now.  Someone answer the phone! This travel agent won't use you if you don't answer the phone!"
142537,589812567620489216,"American","lW?u8x48>Tha","I HATE that every time I have an @AmericanAir flight they've partnered with @AlaskaAir to operate that my confirmation code is worthless!"
142598,589842221936939008,"American","lW?u8x48>Tha","@AmericanAir #INCONVENIENCE #BADCUSTOMERSERVICE I HAVE BEEN TRYING FOR AN HOUR TO BOOK A FLIGHT ONLINE AND ON THE PHONE #impossible"
142649,589862370010234880,"Delta","lW?u8x48>Tha",".@united and @DeltaAssist are the worst systems I've ever dealt with. They can't pick up a phone, so now we've missed our flight"
142672,589869479703654400,"American","lW?u8x48>Tha","@AmericanAir failed to email me back. They said it would take a week. I gave them two. No response... #customerservicefail"
142676,589872024543105024,"American","lW?u8x48>Tha",".@AmericanAir @USAirwaysCenter on hold for 40 min. Missed connecting flight to @PHXSkyHarbor. Locator TCMFMY. Can you help?"
142763,589903736392265728,"American","lW?u8x48>Tha","@DennisJSN @AmericanAir  they threw me at an empty airport with 12 hours delay before,still no apology, i'll never travel with'em again."
142813,589918402518614016,"United","lW?u8x48>Tha","@United refusing to give me a seat yet, they're still hoping people will buy the remaining 18 seats at the extra $50 they extort!!! #fail"
142854,589928550569902080,"SouthWest","lW?u8x48>Tha","@DoryuuShepherd @SouthwestAir wait what...?"
142931,589955784735399936,"American","lW?u8x48>Tha","@AmericanAir I'm on IAD&gt;DFW flight 1544. We left late and I don't think I'll make my DFW&gt;LAS 1335. There's a later flight on Spirit. Cont..."
142962,589964449911537664,"American","lW?u8x48>Tha","@jpgaconnier: there was an available plane two gates away?  you made us wait two hours to switch us?  flt 27 @AmericanAir"
142981,589970132937605120,"Delta","lW?u8x48>Tha","@DeltaAssist can I cancel the ticket and get a refund?"
142982,589970319902814208,"Delta","lW?u8x48>Tha","@DeltaAssist on hold for 100 minutes for flight change. Please help."
143065,589998847826362368,"United","lW?u8x48>Tha","fuck you, @united. you NEVER fail to make traveling a nightmare."
143106,590033363081121792,"American","lW?u8x48>Tha","Things I don't like and never will: 1. The @AmericanAir shuttle terminal at LAX 2. Waiting in lines 3. Excessive raw onion"
143107,590033636969197568,"United","lW?u8x48>Tha",".@united another failure. I__m sleeping in the airport tonight and your own employees are telling me there__s a problem with the company."
143124,590048422314389504,"AlaskaAir","lW?u8x48>Tha","@Delta you have officially lost my business. Your service is terrible. @AlaskaAir from now on whenever possible."
143188,590131822698307584,"SouthWest","lW?u8x48>Tha","First time flying @SouthwestAir in about 15 years. First time my bag has been broken by an airline ever. _"
143198,590134962700976128,"Delta","lW?u8x48>Tha","Never flying @DeltaAssist @Delta again. A fueling issue and a mechanical team who keeps saying they'll be here in 10 minutes is BS."
143245,590149491971469312,"Delta","lW?u8x48>Tha","@DeltaAssist Rude gate agent boarding DTW to BOS DL2523.  Does everyone at Delta hate their jobs and take it out in their customers? #done"
143319,590173094964146176,"American","lW?u8x48>Tha","@AmericanAir  your platinum desk is worthless."
143400,590191886498979840,"United","lW?u8x48>Tha","@united you missed, the gates over there and I'm hungry! #UA3464 @ Newark Liberty International Airport https://t.co/7W1rJ9espR"
143467,590204272756793344,"American","lW?u8x48>Tha","@AmericanAir horrible Philly service after connection missed due to aircraft malfunction 12 hour delay refused request for food vouchers"
143528,590217643552071680,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica what's with this flight delay???!?! Paid extra to fly w you guys so I wouldnt have to deal w this ! #frustrated #3hourdelay "
143577,590231680868360192,"Delta","lW?u8x48>Tha","@DeltaAssist two delayed flights whole day is messed up"
143605,590237548313649152,"United","lW?u8x48>Tha","So @united failed to get us TO Albuquerque &amp; now they have failed to get us out in time for London connection home. Never again."
143631,590245561636270080,"SouthWest","lW?u8x48>Tha",".@SouthwestAir you don't offer ANY service for lost items in a checked bag besides baggage claim stations? I didn't realize until later."
143663,590252339346313216,"American","lW?u8x48>Tha","@AmericanAir and @USAirways poor customer service experience on various flights since Friday.  #hectic #unfriendlystaff"
143674,590254641482493952,"United","lW?u8x48>Tha","@united Things like this is why your ratings are so bad https://t.co/GRNx2PNZQQ"
143685,590260909156630528,"SouthWest","lW?u8x48>Tha","@SouthwestAir wifi so slow I can't watch Netflix on this 6 hour flight, very inconvenient "
143770,590277510232944640,"American","lW?u8x48>Tha","Loyal @AmericanAir for decades unimpressed by @USAirways.GA  advised me I could ask pax to switch w/me rather than ck avail of MT FC seats"
143786,590282816354672640,"JetBlue","lW?u8x48>Tha","@jetblue Why in the world is my flight delayed by 4 &amp; a half hours...I arrive at 2:35am now....such a convenient time for getting picked up."
143835,590298065384378368,"SouthWest","lW?u8x48>Tha","@SouthwestAir I get that flight #471 was delayed to Ft Lauderdale because of weather but explain to me why it takes 2+ hours for the plane"
143846,590299789566332928,"American","lW?u8x48>Tha",".@AmericanAir after 45 min wait for gate w/ zero explanation ran to my connection just in time and you rebooked me into a middle seat. Awful"
143878,590310879633092608,"American","lW?u8x48>Tha","@AmericanAir from agents, to flight attendant, all paved such a negative experience, AA will never be an option for us again"
143909,590317413817716736,"American","lW?u8x48>Tha","Once again @AmericanAir disappoints. Why are there always so many issues with the American Eagle flights?"
143916,590319172753567744,"SouthWest","lW?u8x48>Tha","Hi @SouthwestAir this is ridiculous flight 5:25 to Las Vegas to San Diego"
143950,590328319876337664,"United","lW?u8x48>Tha","Another @United flight, another delay. Sitting on the tarmac while they untangle the alley. LAX easily has the worst ground crew. #fb #1k"
144005,590343519279022080,"JetBlue","lW?u8x48>Tha","@JetBlue six hour delay from jfk to pdx. Got some room in even more space for a tired traveller? #neverhurtstoask"
144041,590354224434708480,"Delta","lW?u8x48>Tha","@DeltaAssist Please hire more CS Reps a 29 min wait to speak with one is unsatisfactory."
144048,590356521717878784,"Delta","lW?u8x48>Tha","@DeltaAssist any way to check if passenger's boarded flight? My non-english speaking father travels w/ 2 connections and DL418 was delayed"
144085,590372067582717952,"SouthWest","lW?u8x48>Tha","@SouthwestAir so when your board and the digital boarding pass doesn't work can't they touch manual boarding?? Now waiting in line 10 deep"
144181,590468781106929664,"United","lW?u8x48>Tha","@united cannot wait to book my honeymoon flights on Thurs when you release 25th March 2016 for our final flight home!"
144207,590493847077187584,"Delta","lW?u8x48>Tha","@DeltaAssist @THEO_FORD_ GCVGMP to Lga was cancelled 4/20 after 3 delays; today's canceled - had to buy $400 am flt - need refund"
144218,590501217853251584,"JetBlue","lW?u8x48>Tha","And I get to the gate ready to fight for my seats and @JetBlue has my ideal seats asignment ready and waiting. #BestService"
144234,590509142747566080,"American","lW?u8x48>Tha","@AmericanAir 11hrs in the airport, a cancelled int'l flight, and missed connecting flight? Never seen such a thing from a major airline"
144255,590517452003508224,"United","lW?u8x48>Tha","So much for @united flying to Newark until April 21. Cancelled flight this morning for no apparent reason. Now sitting in O'Hare!. #ldnont"
144275,590524289872437248,"American","lW?u8x48>Tha","@AmericanAir So your late flight from oia hoses our flight to St.Maarten even though the plane was at the gate #vacationcrusher"
144282,590528840906067968,"American","lW?u8x48>Tha","@AmericanAir YOU LOST MY LUGGAGE ON A NON STOP FLIGHT. HOW IS THIS EVEN POSSIBLE."
144283,590529893869477888,"United","lW?u8x48>Tha","@united Hey UAL, my mileage is too valuable to give it to you with your stingy new award levels.  Hello AA/US, my hard $ is coming your way."
144286,590530335684845568,"United","lW?u8x48>Tha","@quantas @united Air Travel Is About to Get Much Worse | TIME http://t.co/NCQPnulOVF"
144417,590579349075660800,"Delta","lW?u8x48>Tha","@DeltaAssist In bad need of a confirmation of a new flight - in mid air to MSP on delayed flight 2450  website and app can't cfm new MSP-DAY"
144424,590582492266115072,"American","lW?u8x48>Tha","@AmericanAir 30 later it opened they had same issue before takeoff in JAN flt 5216 hate to be gate checking a bag to Dayton it's next stop"
144440,590587856889995264,"SouthWest","lW?u8x48>Tha","@SouthwestAir - SWA customer for years worst CS I have ever seen in ISLIP airport.  What is going on with SWA??"
144443,590588358142853120,"JetBlue","lW?u8x48>Tha","Free wifi as I travel in the sky on @JetBlue Heck yeah! #JetBlue #sky-fi"
144448,590589916729475072,"United","lW?u8x48>Tha","@united I want to delay my flight to AMS with 1 day, and you guys charge me $300 to change it? So much for being a loyal consumer...."
144450,590591791142985728,"American","lW?u8x48>Tha","@AmericanAir .. while 2hrs delay flights _To LA http://t.co/piSMuU6Ylf"
144479,590602978505138176,"Delta","lW?u8x48>Tha","@deltaassist why no seat assignment on flight booked 2 weeks ago? What a mess."
144620,590671796648685568,"American","lW?u8x48>Tha","Avoid flying @USAirways for so long, booked tickets on @AmericanAir forgetting it's the same company with the same horrible policies"
144627,590673583497728000,"SouthWest","lW?u8x48>Tha","@SouthwestAir Didn't know so much was broken and leaking until we got to the car and opened the bag."
144677,590702584488427520,"Delta","lW?u8x48>Tha","Was on the phone with @DeltaAssist and they dropped the call on their end, have to wait 36-63 minutes to go through something trivial again"
144697,590712524825296896,"SouthWest","lW?u8x48>Tha","Why did my flight get cancelled and my bags not get transferred to me ?? @SouthwestAir"
144850,590898626483871744,"SouthWest","lW?u8x48>Tha","WiFi not working on flight...Come on @SouthwestAir .  I still heart you but #NotCool"
144877,590916873073590272,"American","lW?u8x48>Tha","@Evan_Petrone the problem is that you are flying @SouthwestAir ... @AmericanAir for days."
144915,590934406719766528,"Delta","lW?u8x48>Tha","@DeltaAssist I'm trying to update my Pin to new password option you have.Keeps saying it's not working at this time,so what do I do?"
144988,590979212292521984,"American","lW?u8x48>Tha","I'm amazed @AmericanAir I'm still waiting for a response to complaint I made over 30 days ago!!"
145020,590998769921085440,"JetBlue","lW?u8x48>Tha","@JetBlue my flight is delayed AGAIN!!! Is this the price we pay for free snacks? I'd rather be on time :("
145049,591017070667530240,"SouthWest","lW?u8x48>Tha","@SouthwestAir your service is horrible. Drunk stewardess on morning flight, rude gate attendant at evening flight causing us to miss the"
145072,591024735263313920,"Delta","lW?u8x48>Tha","@DeltaAssist just need to get home tonight. These little ones waiting for me... http://t.co/nfB4pkWlYE"
145084,591030905021583360,"American","lW?u8x48>Tha","Regretting choosing @AmericanAir for my flight to DCA today.  Arrived &gt;1 hour ago and still haven't left terminal.   Crazy bad"
145157,591076626143662080,"United","lW?u8x48>Tha","Why do flight attendants stand in front and talk so loud on early &amp; late flights when we are trying to sleep ? @united"
145158,591076856796962816,"Delta","lW?u8x48>Tha","@DeltaAssist Can't book online and phone reservations are a 30+ minute wait. When will the online reservations issue be resolved?"
145203,591262627759841280,"Delta","lW?u8x48>Tha","@DeltaAssist still no response about my baggage claim? Exactly what happened when I was missing my luggage, no response."
145256,591298167221661696,"American","lW?u8x48>Tha","@AmericanAir I need help with flight AA 945 from DFW to SCL. Why is it delayed so long? This is ridiculous."
145275,591307564492726272,"SouthWest","lW?u8x48>Tha","ACS: Why in-flight wifi is so painfully slow  except on @JetBlue and @SouthwestAir http://t.co/ez6Fr5p4YE"
145300,591319039525396480,"American","lW?u8x48>Tha","@AmericanAir Are you having problems with website? I get error message say flight not available. I search again &amp; it's still listed."
145324,591328065923350528,"American","lW?u8x48>Tha","@AmericanAir terrible experience btwn DC, TX &amp; Louisiana today. 2 crews, 3 agents, &amp; 1 service desk w/ blame and no solutions. Still stuck."
145384,591358624099794944,"AlaskaAir","lW?u8x48>Tha","Prett blown away by @AlaskaAir. In-laws had to cancel HI trip for medical reasons, AK Air refunded mileage tix in full. Wow!!!"
145406,591368988463996928,"JetBlue","lW?u8x48>Tha","The only downfall to @JetBlue in DFW is the utter lack of anything edible by the gates. #fail"
145408,591370211917443072,"American","lW?u8x48>Tha","I now remember why I NEVER fly @AmericanAir"
145425,591373781383434240,"American","lW?u8x48>Tha","@AmericanAir I have tried to contact you Guys about a refund for months by email and fax with no response. No number to connect with a human"
145434,591376610432913408,"VirginAmerica","lW?u8x48>Tha","Thank you Jackie W @VirginAmerica you saved our day by graciously waiting for @shirini714 your customer service was over the top!! #sfotolax"
145444,591381453470052352,"United","lW?u8x48>Tha","@united poor #customerservice, not providing me with a bag for my baby's car seat so I can check it in."
145469,591393873349496832,"American","lW?u8x48>Tha","@AmericanAir flight delayed 4 3hrs+ #AA927 2 #GYE where my wife &amp; kids r waiting w/ no consideration that they've been there 4 over 3 1/2 h"
145492,591404028468326400,"American","lW?u8x48>Tha","@AmericanAir is horrible.  Flight ""cancelled due to weather.""  Will not provide anything.  Next flight tomorrow morning.  People have towork"
145497,591404541624496128,"United","lW?u8x48>Tha","@united I'm on flight 1129 from lax heading to baltimore connecting through Denver, we are late. Will you hold the plane?"
145550,591434276865974272,"American","lW?u8x48>Tha","@AmericanAir with the #fail again.  Twice with a missed place bag that was handed off at the gate!! How does that even happen?!? #travel #aa"
145638,591537041747222528,"JetBlue","lW?u8x48>Tha","@jetairways @JetBlue assholes ur crew sucks https://t.co/0Qk5Nv98Mu"
145740,591614191443771392,"United","lW?u8x48>Tha","Every time @united there is an issue checking in using the media rate policy! #customerservicefail"
145783,591629891818233856,"United","lW?u8x48>Tha","Shocker @united. Delayed flight due to maintenance. It's the first flight out today. Such a pathetic airline."
145928,591679606857433088,"American","lW?u8x48>Tha","@AmericanAir it's just plain BS to blame DFW weather for a 5 hr delay when it was really an elect prob being worked on all nite. SEA to DFW"
145969,591692745057521664,"American","lW?u8x48>Tha","Late to board bc of crew, late to take off for a maintenance concern &amp; now maintenance is being called back out @dfwairport @AmericanAir"
146009,591707109974216704,"American","lW?u8x48>Tha",".@AmericanAir when was the last time you had a flight that wasn't delayed? 1987?"
146091,591740478036451328,"SouthWest","lW?u8x48>Tha","@SouthwestAir who do I call if my friend needs a wheelchair from drop off to his gate? Has a broken foot and I will escort him to gate"
146154,591762910596059136,"American","lW?u8x48>Tha","Last week lost bag on flight. Today first flight front lav broken w/ full flight..now on runway for 1 hr no update. Terrible @AmericanAir"
146201,591779058041561088,"American","lW?u8x48>Tha","@AmericanAir delayed flight from Las Vegas today &amp; now In DALLAS.Misery in airport all day .I don't think I will ever use American Airlines"
146285,591814439382306816,"United","lW?u8x48>Tha","@jcgs68 @united the most common airline to fail indeed"
146340,591854015001923584,"American","lW?u8x48>Tha","Disappointed with @AmericanAir tonight. 1) flight delayed. 2) lost my upgrade. 3) gate not available on landing even after 40 mins. #tired"
146350,591867138006122496,"SouthWest","lW?u8x48>Tha","@SouthwestAir was charged twice for the inflight Wi-Fi? What the heck!"
146381,591918703010283520,"Delta","lW?u8x48>Tha","@DeltaAssist App bug for trying to view seat maps on booked itineraries. Didn't have problem till latest update, last download on 4/21"
146458,591968188239228928,"American","lW?u8x48>Tha","@AmericanAir @USAirways poor experience w/ gate bag check, long line 4 bag, &amp; contents wet! #AA2751 http://t.co/8U6wgEGa6g"
146479,591983997678411776,"American","lW?u8x48>Tha","American Airlines does it once again terrible service. Incredible! @AmericanAir"
146567,592030249765969920,"United","lW?u8x48>Tha","@united Will it be possible for you to provide her with a Isle seat so that she can complete the journey on united with out suffering pain"
146615,592051959714164736,"JetBlue","lW?u8x48>Tha","@DritaDavanzo @JetBlue JetBlue suck balls."
146647,592068169050656768,"United","lW?u8x48>Tha","Third excuse now @united late plane, then traffic at LAX then wind at SFO - passengers told to turn off phones while still on tarmac. B.S."
146713,592109150794055680,"JetBlue","lW?u8x48>Tha","Is it an @AmericanAir plane or @JetBlue ? The world may never know _ http://t.co/W3BeSgbB0W"
146757,592132712221151232,"American","lW?u8x48>Tha","Been on hold with @AmericanAir for 43 minutes. They have apologized for the delay 33 times. http://t.co/QNEe5Ccagi"
146759,592133712923398144,"United","lW?u8x48>Tha","@united Would like to reach someone from media or public relations at United. Disability desk unhelpful on numerous occasions. #poorservice"
146823,592210106156228608,"United","lW?u8x48>Tha","@united Again on the plane after 24 Hours and now a new delay. 1:20 waiting on the plane"
146921,592343466409074688,"JetBlue","lW?u8x48>Tha","Never fly @AmericanAir AGAIN! Their customer relations is a joke. @JetBlue here I come!"
146942,592353867628716032,"American","lW?u8x48>Tha","@AmericanAir Hi. You lost my bags, AGAIN. 2 out of 2 trips. Unbelievable. AAdvantage: F837A34. Claim: EZEPZ14350. HELP!!!!!"
146959,592361635605450752,"United","lW?u8x48>Tha","@StephBeTravel @united once cancelled a flight I was on AS WE WERE PULLING AWAY FROM THE GATE. Never again."
147045,592404783425716224,"American","lW?u8x48>Tha","@MichaelRapaport your first mistake was flying @united and not @AmericanAir. United is THE worst."
147065,592414048441995264,"American","lW?u8x48>Tha","Horrible experiences over the past 24 hours with @AmericanAir and not a pleased Emerald flier #noapologies #terriblecustomerservice"
147074,592421060366077952,"SouthWest","lW?u8x48>Tha","@ayeedamian @SouthwestAir I'll come wait with you_"
147082,592424854407802880,"SouthWest","lW?u8x48>Tha","@BeleenAE @SouthwestAir you said theres an issue ? not like the plane will take off and crash :C"
147129,592439055272509440,"American","lW?u8x48>Tha","I spoke too soon about @AmericanAir.  5 hour delay today with 4 gate changes &amp; we've boarded twice on flight 2841. Will we ever get home?"
147192,592468124928053248,"United","lW?u8x48>Tha","@united after all the inconveniences I arrived at PDX but my bag didn't. really frustrated and disappointed with You. Mail for complains?"
147199,592470452150280192,"American","lW?u8x48>Tha","@AmericanAir as an exec platinum,  can i standby and switch from a layover flight to a direct instead? Also what about bags?"
147249,592485422913040384,"American","lW?u8x48>Tha","@SarahKSilverman @AmericanAir The are just as bad as Air Canada for that lol"
147262,592491303176245248,"American","lW?u8x48>Tha","SarahSilverman: Hey @americanair I finally got a new suitcase &amp;it came out missing a wheel! But AA baggage ser... http://t.co/79L0yrgch4"
147507,592682628052078592,"American","lW?u8x48>Tha","@AmericanAir  I will never fly your airlines again. I will be informing everyone I know how pathetic this airline is!"
147568,592719525730263040,"United","lW?u8x48>Tha","(1/2)So after being delayed 2 hours due to weather (I get it) and then needing a flight attendant (not cool) @united boards the entire plane"
147586,592728150364262400,"United","lW?u8x48>Tha","@bebird  I'll hold your hand virtually! I hate rough flights.  @united"
147623,592743020870692864,"United","lW?u8x48>Tha","@united I'm going to need a later trip ORD-IND; now delayed 0:50 and increasing"
147689,592773425892044800,"American","lW?u8x48>Tha","@AmericanAir shoud should show in its  reservations' page what seats are broken so you don't pock them. Or at least sale them cheaper #Fail"
147712,592784831970422784,"American","lW?u8x48>Tha","@SunkissedQT @AmericanAir they are always horrible!"
147728,592795559783706624,"United","lW?u8x48>Tha","Funny how there are never seats available for miles on @AmericanAir; never had a problem with @United in the past."
147748,592805286420815872,"American","lW?u8x48>Tha","@AmericanAir so he's missing his PHL-DUB boarding pass and his bag was only tagged as far as PHL"
147802,592835525045780480,"American","lW?u8x48>Tha","@kelsey_ryan @AmericanAir Ugh. ""Air"" must be a euphemism, eh?"
147804,592836465958223872,"American","lW?u8x48>Tha","Looks lie my journey with @AmericanAir ends as it started with a delay. #aadisasvantaged"
147884,592891089763328000,"JetBlue","lW?u8x48>Tha","@JetBlue gonna call you shortly to try n push our flight back a lil later tomorrow. Can__t wait to hear your sweet sultry voice."
